0,0.523438,0.434896,0.039062,0.052083
0,0.450195,0.382812,0.039062,0.052083
0,0.498047,0.432292,0.039062,0.052083
0,0.359375,0.395833,0.039062,0.052083
0,0.588867,0.463542,0.078125,0.104167
0,0.679688,0.609375,0.078125,0.104167
0,0.722656,0.697917,0.156250,0.208333
0,0.410156,0.731771,0.156250,0.208333
0,0.517578,0.611979,0.156250,0.208333
0,0.433594,0.330729,0.078125,0.104167
0,0.484375,0.526042,0.117188,0.156250
0,0.107422,0.468750,0.078125,0.104167
0,0.183594,0.342448,0.078125,0.104167
0,0.312500,0.201823,0.078125,0.104167
0,0.934570,0.438802,0.078125,0.104167
0,0.937500,0.494792,0.117188,0.156250
0,0.881836,0.438802,0.078125,0.104167
0,0.786133,0.484375,0.078125,0.104167
0,0.179688,0.760417,0.117188,0.156250
0,0.934570,0.460938,0.078125,0.104167
0,0.849609,0.468750,0.078125,0.104167
0,0.930664,0.356771,0.078125,0.104167
0,0.384766,0.507812,0.078125,0.104167
0,0.919922,0.419271,0.039062,0.052083
0,0.829102,0.490885,0.078125,0.104167
0,0.744141,0.411458,0.078125,0.104167
0,0.423828,0.524740,0.078125,0.104167
0,0.666016,0.563802,0.156250,0.208333
0,0.765625,0.565104,0.117188,0.156250
0,0.218750,0.734375,0.351562,0.468750
0,0.127930,0.565104,0.195312,0.260417
0,0.304688,0.377604,0.078125,0.104167
0,0.654297,0.548177,0.156250,0.208333
0,0.759766,0.398438,0.117188,0.156250
0,0.654297,0.341146,0.117188,0.156250
0,0.587891,0.417969,0.117188,0.156250
0,0.378906,0.549479,0.195312,0.260417
0,0.132812,0.609375,0.234375,0.312500
0,0.287109,0.471354,0.195312,0.260417
0,0.441406,0.510417,0.351562,0.468750
0,0.687500,0.690104,0.390625,0.520833
0,0.554688,0.442708,0.195312,0.260417
0,0.646484,0.502604,0.351562,0.468750
0,0.472656,0.432292,0.078125,0.104167
0,0.449219,0.419271,0.078125,0.104167
0,0.068359,0.479167,0.117188,0.156250
0,0.574219,0.803385,0.195312,0.260417
0,0.628906,0.481771,0.117188,0.156250
0,0.649414,0.485677,0.117188,0.156250
0,0.771484,0.471354,0.078125,0.104167
0,0.236328,0.716146,0.195312,0.260417
0,0.100586,0.635417,0.195312,0.260417
0,0.253906,0.536458,0.078125,0.104167
0,0.453125,0.701823,0.078125,0.104167
0,0.541992,0.411458,0.078125,0.104167
0,0.558594,0.411458,0.078125,0.104167
0,0.625000,0.395833,0.078125,0.104167
0,0.560547,0.466146,0.078125,0.104167
0,0.500000,0.463542,0.039062,0.052083
0,0.113281,0.674479,0.078125,0.104167
0,0.891602,0.468750,0.078125,0.104167
0,0.537109,0.406250,0.039062,0.052083
0,0.382812,0.442708,0.078125,0.104167
0,0.875000,0.541667,0.117188,0.156250
0,0.416016,0.697917,0.078125,0.104167
0,0.926758,0.434896,0.078125,0.104167
0,0.837891,0.816406,0.117188,0.156250
0,0.582031,0.799479,0.156250,0.208333
0,0.289062,0.539062,0.078125,0.104167
0,0.351562,0.419271,0.039062,0.052083
0,0.462891,0.617188,0.156250,0.208333
0,0.748047,0.515625,0.078125,0.104167
0,0.502930,0.778646,0.273438,0.364583
0,0.773438,0.785156,0.195312,0.260417
0,0.773438,0.781250,0.195312,0.260417
0,0.610352,0.661458,0.156250,0.208333
0,0.562500,0.500000,0.117188,0.156250
0,0.085938,0.750000,0.117188,0.156250
0,0.701172,0.500000,0.078125,0.104167
0,0.443359,0.707031,0.078125,0.104167
0,0.456055,0.648438,0.078125,0.104167
0,0.453125,0.779948,0.156250,0.208333
0,0.755859,0.710938,0.156250,0.208333
0,0.558594,0.424479,0.078125,0.104167
0,0.416016,0.476562,0.078125,0.104167
0,0.568359,0.403646,0.117188,0.156250
0,0.558594,0.404948,0.078125,0.104167
0,0.645508,0.390625,0.078125,0.104167
0,0.595703,0.447917,0.078125,0.104167
0,0.253906,0.520833,0.078125,0.104167
0,0.935547,0.679688,0.117188,0.156250
0,0.958008,0.536458,0.078125,0.104167
0,0.873047,0.536458,0.117188,0.156250
0,0.822266,0.536458,0.078125,0.104167
0,0.472656,0.450521,0.078125,0.104167
0,0.498047,0.447917,0.078125,0.104167
0,0.414062,0.488281,0.078125,0.104167
0,0.441406,0.479167,0.078125,0.104167
0,0.933594,0.507812,0.117188,0.156250
0,0.815430,0.825521,0.117188,0.156250
0,0.674805,0.638021,0.078125,0.104167
0,0.922852,0.473958,0.078125,0.104167
0,0.634766,0.509115,0.117188,0.156250
0,0.544922,0.518229,0.078125,0.104167
0,0.795898,0.669271,0.078125,0.104167
0,0.726562,0.750000,0.117188,0.156250
0,0.335938,0.812500,0.156250,0.208333
0,0.615234,0.776042,0.117188,0.156250
0,0.931641,0.587240,0.117188,0.156250
0,0.355469,0.407552,0.078125,0.104167
0,0.404297,0.388021,0.078125,0.104167
0,0.253906,0.473958,0.078125,0.104167
0,0.308594,0.455729,0.078125,0.104167
0,0.212891,0.463542,0.078125,0.104167
0,0.412109,0.388021,0.039062,0.052083
0,0.482422,0.455729,0.078125,0.104167
0,0.371094,0.453125,0.078125,0.104167
0,0.498047,0.404948,0.078125,0.104167
0,0.304688,0.445312,0.078125,0.104167
0,0.066406,0.533854,0.078125,0.104167
0,0.548828,0.369792,0.039062,0.052083
0,0.330078,0.471354,0.078125,0.104167
0,0.427734,0.572917,0.078125,0.104167
0,0.240234,0.523438,0.078125,0.104167
0,0.281250,0.545573,0.078125,0.104167
0,0.404297,0.502604,0.078125,0.104167
0,0.403320,0.602865,0.078125,0.104167
0,0.444336,0.911458,0.117188,0.156250
0,0.617188,0.399740,0.078125,0.104167
0,0.935547,0.385417,0.078125,0.104167
0,0.687500,0.656250,0.156250,0.208333
0,0.753906,0.513021,0.078125,0.104167
0,0.171875,0.744792,0.078125,0.104167
0,0.120117,0.716146,0.078125,0.104167
0,0.116211,0.716146,0.078125,0.104167
0,0.304688,0.460938,0.078125,0.104167
0,0.344727,0.459635,0.078125,0.104167
0,0.390625,0.442708,0.078125,0.104167
0,0.642578,0.348958,0.078125,0.104167
0,0.599609,0.403646,0.078125,0.104167
0,0.552734,0.427083,0.078125,0.104167
0,0.549805,0.425781,0.039062,0.052083
0,0.345703,0.471354,0.078125,0.104167
0,0.425781,0.591146,0.078125,0.104167
0,0.462891,0.515625,0.078125,0.104167
0,0.685547,0.417969,0.078125,0.104167
0,0.595703,0.416667,0.039062,0.052083
0,0.251953,0.533854,0.078125,0.104167
0,0.330078,0.510417,0.078125,0.104167
0,0.370117,0.494792,0.078125,0.104167
0,0.605469,0.428385,0.078125,0.104167
0,0.583008,0.384115,0.078125,0.104167
0,0.723633,0.364583,0.078125,0.104167
0,0.816406,0.346354,0.078125,0.104167
0,0.621094,0.716146,0.078125,0.104167
0,0.445312,0.903646,0.117188,0.156250
0,0.709961,0.455729,0.078125,0.104167
0,0.611328,0.437500,0.078125,0.104167
0,0.708984,0.494792,0.078125,0.104167
0,0.353516,0.559896,0.117188,0.156250
0,0.751953,0.450521,0.078125,0.104167
0,0.769531,0.403646,0.078125,0.104167
0,0.392578,0.518229,0.078125,0.104167
0,0.562500,0.458333,0.078125,0.104167
0,0.674805,0.393229,0.078125,0.104167
0,0.200195,0.519531,0.117188,0.156250
0,0.698242,0.500000,0.078125,0.104167
0,0.496094,0.709635,0.117188,0.156250
0,0.495117,0.723958,0.117188,0.156250
0,0.566406,0.627604,0.156250,0.208333
0,0.894531,0.411458,0.039062,0.052083
0,0.442383,0.503906,0.078125,0.104167
0,0.469727,0.335938,0.117188,0.156250
0,0.466797,0.578125,0.078125,0.104167
0,0.529297,0.578125,0.078125,0.104167
0,0.092773,0.494792,0.156250,0.208333
0,0.233398,0.606771,0.156250,0.208333
0,0.578125,0.388021,0.078125,0.104167
0,0.353516,0.554688,0.078125,0.104167
0,0.294922,0.809896,0.078125,0.104167
0,0.465820,0.843750,0.117188,0.156250
0,0.826172,0.744792,0.234375,0.312500
0,0.910156,0.575521,0.117188,0.156250
0,0.349609,0.786458,0.156250,0.208333
0,0.667969,0.710938,0.117188,0.156250
0,0.292969,0.335938,0.078125,0.104167
0,0.540039,0.466146,0.039062,0.052083
0,0.341797,0.554688,0.078125,0.104167
0,0.763672,0.740885,0.078125,0.104167
0,0.869141,0.445312,0.117188,0.156250
0,0.437500,0.565104,0.078125,0.104167
0,0.745117,0.430990,0.117188,0.156250
0,0.744141,0.433594,0.117188,0.156250
0,0.144531,0.473958,0.195312,0.260417
0,0.730469,0.257812,0.039062,0.052083
0,0.470703,0.687500,0.078125,0.104167
0,0.380859,0.575521,0.117188,0.156250
0,0.738281,0.468750,0.078125,0.104167
0,0.624023,0.324219,0.078125,0.104167
0,0.268555,0.419271,0.078125,0.104167
0,0.191406,0.393229,0.078125,0.104167
0,0.398438,0.656250,0.078125,0.104167
0,0.148438,0.750000,0.195312,0.260417
0,0.252930,0.731771,0.156250,0.208333
0,0.136719,0.559896,0.117188,0.156250
0,0.750000,0.744792,0.156250,0.208333
0,0.615234,0.562500,0.078125,0.104167
0,0.917969,0.608073,0.117188,0.156250
0,0.376953,0.548177,0.078125,0.104167
0,0.596680,0.567708,0.156250,0.208333
0,0.325195,0.809896,0.195312,0.260417
0,0.613281,0.736979,0.156250,0.208333
0,0.333984,0.735677,0.156250,0.208333
0,0.791992,0.804688,0.195312,0.260417
0,0.667969,0.756510,0.195312,0.260417
0,0.536133,0.720052,0.351562,0.468750
0,0.384766,0.735677,0.390625,0.520833
0,0.410156,0.824219,0.117188,0.156250
0,0.439453,0.708333,0.117188,0.156250
0,0.421875,0.664062,0.117188,0.156250
0,0.197266,0.479167,0.156250,0.208333
0,0.810547,0.640625,0.078125,0.104167
0,0.273438,0.578125,0.078125,0.104167
0,0.300781,0.513021,0.117188,0.156250
0,0.341797,0.526042,0.156250,0.208333
0,0.662109,0.588542,0.117188,0.156250
0,0.703125,0.703125,0.078125,0.104167
0,0.875000,0.641927,0.156250,0.208333
0,0.197266,0.609375,0.078125,0.104167
0,0.863281,0.666667,0.078125,0.104167
0,0.691406,0.552083,0.078125,0.104167
0,0.138672,0.787760,0.078125,0.104167
0,0.193359,0.606771,0.078125,0.104167
0,0.486328,0.486979,0.078125,0.104167
0,0.437500,0.490885,0.078125,0.104167
0,0.172852,0.526042,0.078125,0.104167
0,0.531250,0.796875,0.117188,0.156250
0,0.303711,0.815104,0.117188,0.156250
0,0.228516,0.451823,0.078125,0.104167
0,0.619141,0.406250,0.078125,0.104167
0,0.719727,0.460938,0.078125,0.104167
0,0.855469,0.385417,0.078125,0.104167
0,0.843750,0.783854,0.117188,0.156250
0,0.505859,0.533854,0.078125,0.104167
0,0.400391,0.679688,0.117188,0.156250
0,0.394531,0.755208,0.117188,0.156250
0,0.841797,0.585938,0.195312,0.260417
0,0.816406,0.557292,0.078125,0.104167
0,0.937500,0.927083,0.078125,0.104167
0,0.484375,0.735677,0.078125,0.104167
0,0.492188,0.744792,0.078125,0.104167
0,0.480469,0.748698,0.078125,0.104167
0,0.432617,0.739583,0.039062,0.052083
0,0.338867,0.722656,0.078125,0.104167
0,0.487305,0.743490,0.078125,0.104167
0,0.474609,0.739583,0.078125,0.104167
0,0.341797,0.723958,0.078125,0.104167
0,0.348633,0.722656,0.078125,0.104167
0,0.478516,0.813802,0.078125,0.104167
0,0.430664,0.809896,0.078125,0.104167
0,0.430664,0.809896,0.078125,0.104167
0,0.474609,0.802083,0.078125,0.104167
0,0.425781,0.811198,0.078125,0.104167
0,0.621094,0.718750,0.117188,0.156250
0,0.393555,0.648438,0.078125,0.104167
0,0.365234,0.617188,0.039062,0.052083
0,0.142578,0.807292,0.156250,0.208333
0,0.220703,0.805990,0.117188,0.156250
0,0.693359,0.731771,0.156250,0.208333
0,0.679688,0.673177,0.078125,0.104167
0,0.710938,0.671875,0.078125,0.104167
0,0.895508,0.494792,0.078125,0.104167
0,0.400391,0.770833,0.117188,0.156250
0,0.722656,0.739583,0.078125,0.104167
0,0.349609,0.648438,0.078125,0.104167
0,0.093750,0.486979,0.078125,0.104167
0,0.487305,0.807292,0.156250,0.208333
0,0.651367,0.716146,0.078125,0.104167
0,0.791016,0.680990,0.078125,0.104167
0,0.308594,0.703125,0.078125,0.104167
0,0.324219,0.598958,0.078125,0.104167
0,0.345703,0.548177,0.078125,0.104167
0,0.367188,0.507812,0.117188,0.156250
0,0.367188,0.518229,0.078125,0.104167
0,0.625000,0.694010,0.117188,0.156250
0,0.604492,0.458333,0.078125,0.104167
0,0.168945,0.570312,0.234375,0.312500
0,0.419922,0.408854,0.078125,0.104167
0,0.457031,0.407552,0.078125,0.104167
0,0.214844,0.544271,0.078125,0.104167
0,0.168945,0.576823,0.078125,0.104167
0,0.770508,0.510417,0.117188,0.156250
0,0.736328,0.471354,0.117188,0.156250
0,0.796875,0.321615,0.078125,0.104167
0,0.722656,0.696615,0.117188,0.156250
0,0.691406,0.523438,0.078125,0.104167
0,0.483398,0.473958,0.117188,0.156250
0,0.596680,0.355469,0.078125,0.104167
0,0.785156,0.265625,0.078125,0.104167
0,0.148438,0.783854,0.234375,0.312500
0,0.773438,0.554688,0.078125,0.104167
0,0.246094,0.513021,0.078125,0.104167
0,0.226562,0.486979,0.078125,0.104167
0,0.140625,0.473958,0.078125,0.104167
0,0.781250,0.544271,0.078125,0.104167
0,0.250000,0.872396,0.156250,0.208333
0,0.463867,0.828125,0.234375,0.312500
0,0.529297,0.750000,0.195312,0.260417
0,0.204102,0.861979,0.195312,0.260417
0,0.698242,0.752604,0.195312,0.260417
0,0.332031,0.752604,0.195312,0.260417
0,0.824219,0.648438,0.312500,0.416667
0,0.890625,0.588542,0.195312,0.260417
0,0.823242,0.544271,0.195312,0.260417
0,0.898438,0.578125,0.117188,0.156250
0,0.903320,0.546875,0.117188,0.156250
0,0.934570,0.554688,0.117188,0.156250
0,0.546875,0.593750,0.273438,0.364583
0,0.658203,0.768229,0.195312,0.260417
0,0.922852,0.609375,0.078125,0.104167
0,0.931641,0.580729,0.117188,0.156250
0,0.730469,0.632812,0.117188,0.156250
0,0.683594,0.604167,0.234375,0.312500
0,0.918945,0.578125,0.117188,0.156250
0,0.856445,0.559896,0.078125,0.104167
0,0.898438,0.540365,0.078125,0.104167
0,0.857422,0.541667,0.117188,0.156250
0,0.702148,0.506510,0.156250,0.208333
0,0.804688,0.578125,0.078125,0.104167
0,0.745117,0.559896,0.117188,0.156250
0,0.716797,0.645833,0.156250,0.208333
0,0.910156,0.592448,0.156250,0.208333
0,0.835938,0.587240,0.156250,0.208333
0,0.820312,0.585938,0.117188,0.156250
0,0.166016,0.528646,0.078125,0.104167
0,0.406250,0.486979,0.078125,0.104167
0,0.503906,0.651042,0.078125,0.104167
0,0.246094,0.486979,0.117188,0.156250
0,0.611328,0.705729,0.078125,0.104167
0,0.546875,0.625000,0.078125,0.104167
0,0.419922,0.539062,0.078125,0.104167
0,0.163086,0.497396,0.078125,0.104167
0,0.807617,0.437500,0.078125,0.104167
0,0.796875,0.119792,0.117188,0.156250
0,0.076172,0.528646,0.078125,0.104167
0,0.261719,0.505208,0.078125,0.104167
0,0.312500,0.510417,0.078125,0.104167
0,0.271484,0.554688,0.078125,0.104167
0,0.376953,0.608073,0.078125,0.104167
0,0.525391,0.734375,0.117188,0.156250
0,0.769531,0.501302,0.078125,0.104167
0,0.077148,0.539062,0.078125,0.104167
0,0.308594,0.576823,0.117188,0.156250
0,0.360352,0.598958,0.117188,0.156250
0,0.190430,0.537760,0.117188,0.156250
0,0.234375,0.527344,0.078125,0.104167
0,0.154297,0.541667,0.078125,0.104167
0,0.302734,0.588542,0.117188,0.156250
0,0.694336,0.802083,0.078125,0.104167
0,0.085938,0.523438,0.078125,0.104167
0,0.587891,0.569010,0.078125,0.104167
0,0.439453,0.572917,0.117188,0.156250
0,0.633789,0.640625,0.078125,0.104167
0,0.416016,0.283854,0.078125,0.104167
0,0.802734,0.808594,0.195312,0.260417
0,0.142578,0.648438,0.156250,0.208333
0,0.855469,0.578125,0.156250,0.208333
0,0.697266,0.553385,0.078125,0.104167
0,0.780273,0.550781,0.078125,0.104167
0,0.650391,0.606771,0.078125,0.104167
0,0.546875,0.606771,0.078125,0.104167
0,0.267578,0.617188,0.078125,0.104167
0,0.699219,0.455729,0.078125,0.104167
0,0.425781,0.507812,0.117188,0.156250
0,0.472656,0.507812,0.117188,0.156250
0,0.654297,0.503906,0.078125,0.104167
0,0.367188,0.734375,0.234375,0.312500
0,0.457031,0.723958,0.351562,0.468750
0,0.675781,0.697917,0.273438,0.364583
0,0.652344,0.700521,0.234375,0.312500
0,0.442383,0.809896,0.195312,0.260417
0,0.499023,0.819010,0.195312,0.260417
0,0.624023,0.830729,0.117188,0.156250
0,0.644531,0.830729,0.195312,0.260417
0,0.532227,0.807292,0.117188,0.156250
0,0.767578,0.786458,0.117188,0.156250
0,0.669922,0.808594,0.156250,0.208333
0,0.558594,0.770833,0.117188,0.156250
0,0.298828,0.713542,0.078125,0.104167
0,0.546875,0.773438,0.117188,0.156250
0,0.498047,0.761719,0.117188,0.156250
0,0.502930,0.789062,0.156250,0.208333
0,0.382812,0.740885,0.078125,0.104167
0,0.826172,0.861979,0.117188,0.156250
0,0.659180,0.861979,0.117188,0.156250
0,0.244141,0.570312,0.078125,0.104167
0,0.439453,0.575521,0.078125,0.104167
0,0.200195,0.617188,0.078125,0.104167
0,0.137695,0.763021,0.117188,0.156250
0,0.249023,0.729167,0.156250,0.208333
0,0.333984,0.466146,0.078125,0.104167
0,0.236328,0.481771,0.078125,0.104167
0,0.304688,0.773438,0.078125,0.104167
0,0.623047,0.757812,0.156250,0.208333
0,0.255859,0.805990,0.117188,0.156250
0,0.727539,0.582031,0.156250,0.208333
0,0.263672,0.768229,0.078125,0.104167
0,0.684570,0.864583,0.117188,0.156250
0,0.496094,0.734375,0.078125,0.104167
0,0.373047,0.412760,0.195312,0.260417
0,0.457031,0.236979,0.117188,0.156250
0,0.250000,0.391927,0.234375,0.312500
0,0.266602,0.395833,0.156250,0.208333
0,0.169922,0.614583,0.117188,0.156250
0,0.252930,0.536458,0.078125,0.104167
0,0.598633,0.509115,0.117188,0.156250
0,0.735352,0.518229,0.078125,0.104167
0,0.851562,0.526042,0.078125,0.104167
0,0.840820,0.585938,0.117188,0.156250
0,0.837891,0.572917,0.078125,0.104167
0,0.371094,0.471354,0.078125,0.104167
0,0.381836,0.559896,0.156250,0.208333
0,0.184570,0.562500,0.117188,0.156250
0,0.060547,0.567708,0.117188,0.156250
0,0.481445,0.809896,0.117188,0.156250
0,0.347656,0.571615,0.117188,0.156250
0,0.791016,0.755208,0.156250,0.208333
0,0.771484,0.718750,0.117188,0.156250
0,0.531250,0.632812,0.078125,0.104167
0,0.595703,0.494792,0.078125,0.104167
0,0.570312,0.513021,0.117188,0.156250
0,0.720703,0.451823,0.117188,0.156250
0,0.595703,0.720052,0.156250,0.208333
0,0.363281,0.494792,0.117188,0.156250
